aroma,body,flavor,roast_level,origin,est_price,rating
9.0,8.0,8.0,Medium-Light,"Oromia growing region, southern Ethiopia",$12.00/12 ounces,90.0
9.0,8.0,9.0,Medium,"Antigua valley, Guatemala.",$15.95/12 ounces,93.0
9.0,8.0,10.0,Medium,"Murang'a, south-central Kenya",$21.00/12 ounces,95.0
8.0,8.0,8.0,Medium-Dark,"Caranavi growing region, Bolivia.",CAD $14.40/8 ounces,90.0
8.0,8.0,8.0,Medium,"Tarrazu growing region, central Costa Rica",CAD $13.60/8 ounces,89.0
7.0,8.0,8.0,Medium-Light,"Chalatenango Department, El Salvador",$19.00/12 ounces.,88.0
8.0,8.0,8.0,Medium-Dark,"Santa Barbara Department, Honduras.",$12.00/8 ounces,89.0
8.0,8.0,7.0,Very Dark,Not disclosed.,$19.45/24 K-Cups,88.0
8.0,8.0,8.0,Very Dark,Colombia,$19.45/24 K-Cups,90.0
9.0,8.0,9.0,Medium-Light,Northwestern El Salvador,$11.95/12 ounces,92.0
8.0,9.0,9.0,Medium-Light,Northwestern El Salvador,$11.95/12 ounces,93.0
9.0,8.0,9.0,Medium-Light,Northwestern El Salvador,$14.95/12 ounces,94.0
9.0,8.0,8.0,Medium-Light,"Kona, Hawaii; Sumatra; Ethiopia",$17.95/12 ounces,92.0
9.0,8.0,9.0,Medium,"Boquete growing region, western Panama",$43.95/10 ounces,95.0
8.0,8.0,8.0,Dark,Not disclosed.,CAD $44.07/1 kg. (2.2 lbs.),90.0
9.0,8.0,9.0,Medium,"Sidamo growing region, southern Ethiopia.",$37.95/12 ounces,94.0
9.0,8.0,9.0,Medium-Light,"Kona growing region, ""Big Island"" of Hawaii.",$45.19/12 ounces,94.0
8.0,8.0,9.0,Medium,"Santa Barbara Department, Honduras.",$20.00/500 grams (17.6 oz.),91.0
8.0,8.0,9.0,Medium,"Santa Barbara Department, Honduras.",$20.00/500 grams (17.6 oz.),92.0
9.0,8.0,8.0,Dark,Northern Thailand,CAD $15.00/16 oz.,90.0
8.0,8.0,8.0,Medium-Dark,Not disclosed.,$9.00/12 ounces,90.0
7.0,8.0,8.0,Dark,Not disclosed.,$10.99/16 ounces,87.0
8.0,7.0,7.0,Very Dark,"El Salvador; Guatemala; Sumatra, Indonesia.",$12.99/16 ounces,88.0
9.0,7.0,8.0,Dark,Not disclosed.,$12.99/16 ounces,89.0
8.0,8.0,8.0,Medium-Light,"Santa Ana Department, El Salvador.",$10.00/250 grams (8.8 oz.),90.0
8.0,7.0,8.0,Medium-Dark,"Usulutan Department, El Salvador.",$17.99/16 ounces,90.0
8.0,8.0,9.0,Medium-Dark,"Tarrazu growing region, central Costa Rica",$12.99/16 ounces,91.0
8.0,8.0,9.0,Medium-Dark,"Tarrazu growing region, central Costa Rica",$17.99/16 ounces,92.0
9.0,8.0,8.0,Medium,"Santa Ana Department, El Salvador.",$19.00/500 grams (17.6 oz.),92.0
9.0,8.0,9.0,Medium,"Huehuetenango growing region, Guatemala.",$12.99/16 ounces,92.0
9.0,8.0,9.0,Medium,Kenya,$16.99/16 ounces,93.0
9.0,8.0,9.0,Medium,South-central Kenya.,$19.25/16 ounces,93.0
8.0,8.0,9.0,Medium-Dark,Not disclosed.,$15.00/12 ounces,92.0
8.0,7.0,9.0,Dark,Not disclosed.,CAD $37.46/1 kg. (2.2 lbs.),89.0
9.0,9.0,9.0,Medium-Dark,Not disclosed.,CAD $44.07/1 kg. (2.2 lbs.),94.0
9.0,8.0,8.0,Medium,"Las Sabanas, Nicaragua",$11.95/12 oz.,91.0
8.0,8.0,8.0,Medium-Dark,"Aceh Province, northern Sumatra, Indonesia.",CAD $30.75/32 oz.,88.0
8.0,8.0,8.0,Medium,Northern Thailand.,CAD $55.00/50 g.,88.0
8.0,9.0,9.0,Medium,"Ka'u growing district, southwestern corner of the ""Big Island"" of Hawaii.",$27.00/8 oz.,95.0
8.0,8.0,9.0,Medium,"Sidamo growing region, southern Ethiopia.",$15.95/12 oz.,93.0
9.0,8.0,9.0,Medium,"Boquete growing region, western Panama",$17.84/16 oz.,93.0
9.0,8.0,9.0,Medium,"Kona growing region, ""Big Island"" of Hawaii.",$34.95/10 oz.,93.0
9.0,8.0,9.0,Medium-Light,"Sidamo growing region, southern Ethiopia.",CAD $17.00/16 oz.,92.0
9.0,8.0,9.0,Medium-Light,"Sidamo growing region, southern Ethiopia.",$7.50/8 oz.,92.0
8.0,9.0,8.0,Medium-Light,Southern Ethiopia,$12.95/12 oz.,92.0
9.0,8.0,9.0,Medium,"Sidamo growing region, southern Ethiopia.",$14.95/16 oz.,92.0
8.0,8.0,9.0,Medium,"Ka'u growing district, southwestern corner of the ""Big Island"" of Hawaii.","NT$3,000/16 oz.",92.0
8.0,8.0,9.0,Medium-Light,"Ahuachapan Department, El Salvador.",$14.95/16 oz.,91.0
8.0,8.0,8.0,Light,Costa Rica,$11.99/12 oz.,90.0
8.0,8.0,8.0,Medium-Dark,Nicaragua.,CAD $15.00/16 oz.,89.0
8.0,8.0,8.0,Light,Northern Thailand.,,90.0
9.0,8.0,9.0,Medium-Light,"Matagalpa, Nicaragua",$22.00/16 oz.,93.0
7.0,8.0,8.0,Medium-Dark,Not disclosed.,$8.49/12 oz.,87.0
8.0,7.0,8.0,Medium-Dark,"Java, Indonesia.",$9.95/12 oz.,87.0
7.0,8.0,8.0,Very Dark,Not disclosed.,$8.49/12 oz.,87.0
8.0,8.0,8.0,Medium-Dark,"Northern Sumatra, Indonesia",$8.49/10 oz.,88.0
8.0,7.0,9.0,Medium-Dark,"Ka'u, Hawaii; Costa Rica; Kenya.",NT$600/8 oz.,89.0
8.0,8.0,8.0,Medium-Dark,South-central Kenya.,$11.95/12 oz.,90.0
9.0,8.0,8.0,Medium,Ethiopia; Panama,NT$900/16 oz.,91.0
8.0,8.0,9.0,Medium,Central Kenya,$19.95/12 oz.,92.0
8.0,8.0,9.0,Dark,"Harrar region, northeastern Ethiopia.",$13.75/16 oz.,92.0
9.0,8.0,9.0,Medium,"Limu growing region, Ethiopia: Guatemala; northern Sumatra, Indonesia.",$12.75/12 oz.,91.0
8.0,8.0,9.0,Medium-Dark,Not disclosed.,$10.65/12 oz.,92.0
8.0,8.0,7.0,Very Dark,Northern Thailand.,CAD $15.99/16 oz.,87.0
8.0,8.0,8.0,Medium,Not disclosed.,$10.99/12 oz.,89.0
8.0,8.0,7.0,Very Dark,Northern Thailand.,CAD $15.99/16 oz.,87.0
9.0,7.0,8.0,Medium,Not disclosed.,$11.49/12 oz.,90.0
8.0,8.0,9.0,Medium,"West Valley growing region, Costa Rica.",$19.00/500 g. (17.6 oz.),92.0
8.0,7.0,9.0,Medium,"Jinotega growing region, north-central Nicaragua",$18.00/500 g (17.6 oz.),93.0
9.0,8.0,9.0,Medium-Light,Kenya,NT$600/8 oz.,94.0
9.0,8.0,8.0,Medium,"Paso Ancho growing region, Chiriqui Province, Panama.",$22.00/12 oz.,91.0
9.0,8.0,9.0,Medium-Light,"Sidamo growing region, southern Ethiopia.",$11.95/12 oz.,92.0
8.0,8.0,9.0,Medium-Light,South-central Kenya.,$17.00/12 oz.,92.0
8.0,9.0,9.0,Medium,"Palencia, Guatemala Department, Guatemala.",$17.00/12 oz.,92.0
10.0,9.0,10.0,Medium,"Antigua valley, central Guatemala",$15.00/12 oz.,97.0
9.0,8.0,9.0,Medium,"Palencia, Guatemala Department, Guatemala.",$9.80/12 oz.,93.0
9.0,8.0,9.0,Medium,"Antigua valley, Guatemala.",$12.50/12 oz.,93.0
8.0,8.0,9.0,Medium,"Huehuetenango growing region, Guatemala.",$12.00/12 oz.,93.0
8.0,8.0,9.0,Medium,"Antigua valley, Guatemala.",$16.95/16 oz.,92.0
9.0,9.0,9.0,Medium,Guatemala.,$49.00/19 oz. (incl. express shipping from Guatemala),92.0
9.0,9.0,8.0,Medium,"Huehuetenango growing region, Guatemala.",$11.75/12 oz.,92.0
8.0,8.0,9.0,Medium,"Palencia, Guatemala Department, Guatemala.",$14.00/16 oz.,91.0
8.0,8.0,9.0,Medium-Dark,"Antigua valley, Guatemala.",$14.00/12 oz.,91.0
9.0,7.0,8.0,Medium-Dark,Not disclosed.,$7.50/8 oz.,92.0
9.0,8.0,9.0,Medium-Dark,Not disclosed.,$12.99/12 oz.,92.0
9.0,8.0,9.0,Medium,Not disclosed.,$64.95/ 5 pounds,92.0
9.0,8.0,8.0,Medium,Not disclosed.,$11.95/pound,91.0
8.0,8.0,8.0,Medium-Dark,Guatemala; Sumatra; Nicaragua; Brazil; Honduras.,CAD $27.50/32 oz.,91.0
8.0,7.0,8.0,Medium-Dark,Not disclosed.,$17.00/pound,89.0
8.0,8.0,7.0,Medium-Dark,Brazil; Ethiopia; Sumatra; Indonesia.,CAD $9.99/12 oz.,89.0
9.0,8.0,8.0,Medium,Costa Rica; Brazil.,$8.50/8 oz.,89.0
7.0,8.0,8.0,Medium-Dark,Not disclosed.,$12.95/pound,88.0
9.0,8.0,9.0,Medium,"Chimaltenango Department, Guatemala.",$15.95/12 oz.,92.0
9.0,9.0,8.0,Medium-Dark,"Santa Ana Department, El Salvador.",$18.00/500 g (17.6 oz.),92.0
8.0,8.0,9.0,Medium,"Nyeri growing region, south-central Kenya.",$15.95/12 oz.,92.0
8.0,9.0,9.0,Medium,"El Quiche Department, south central Guatemala",$18.00/500 g (17.6 oz.),93.0
8.0,8.0,8.0,Very Dark,Colombia,$12.95/24 K-Cups,87.0
8.0,8.0,7.0,Very Dark,Not disclosed.,$8.49/10 oz.,87.0
8.0,8.0,8.0,Medium,"Ahuachapan Department, El Salvador.",$17.95/12 oz.,90.0
9.0,7.0,9.0,Medium,Southern Ethiopia,$11.95/12 oz.,91.0
9.0,9.0,9.0,Medium-Dark,"Sidamo growing region, southern Ethiopia.",$11.75/12 oz.,93.0
9.0,8.0,9.0,Medium-Dark,"Huehuetenango growing region, Guatemala.",$10.50/12 oz.,93.0
8.0,8.0,8.0,Medium-Dark,"Kona growing district, ""Big Island"" of Hawaii.",$29.00/pound,89.0
8.0,8.0,9.0,Medium,"Nyeri growing region, south-central Kenya.",$11.00/8.8 oz.,93.0
9.0,8.0,10.0,Medium,"Sidamo growing region, southern Ethiopia.",$37.95/12 oz.,96.0
9.0,8.0,9.0,Medium,"Santa Rosa Department, Guatemala.",$13.75/12 oz.,90.0
8.0,9.0,8.0,Medium-Dark,Ethiopia; Rwanda; Guatemala.,$12.95/16 oz.,90.0
9.0,8.0,9.0,Medium,"Boquete growing region, western Panama",$28.00/8 oz.,94.0
7.0,7.0,7.0,Very Dark,Not disclosed.,$13.95/22 K-Cups,85.0
7.0,7.0,7.0,Very Dark,Not disclosed.,$13.95/24 K-Cups,85.0
8.0,7.0,7.0,Very Dark,Not disclosed.,$13.95/22 K-Cups,87.0
8.0,8.0,8.0,Medium-Light,"Jinotega growing region, north-central Nicaragua",$9.50/250 g. (8.8 oz),90.0
9.0,8.0,8.0,Medium-Light,"Tres Rios growing region, central Costa Rica.",$12.95/12 oz.,90.0
9.0,8.0,9.0,Medium-Light,"Lempira and Copan departments, Honduras.",$10.00/250 g. (8.8 oz.),91.0
9.0,8.0,9.0,Medium,"West Valley growing region, Costa Rica.",$9.50/250 g. (8.8 oz),92.0
8.0,8.0,8.0,Medium-Dark,"Huila Department, southern Colombia.",$14.95/16 oz.,89.0
7.0,8.0,8.0,Medium-Dark,"Flores, Indonesia.",$13.50/12 oz.,88.0
8.0,8.0,7.0,Dark,Not disclosed.,$10.99/12 oz.,88.0
8.0,7.0,8.0,Medium-Dark,Not disclosed.,$11.75/12 oz.,88.0
7.0,7.0,8.0,Very Dark,Kenya,$12.45/16 oz.,87.0
8.0,7.0,8.0,Medium-Dark,Mexico,$9.49/10 oz.,87.0
8.0,8.0,8.0,Medium,"Huila Department, southern Colombia.",$11.95/12 oz.,89.0
8.0,8.0,8.0,Medium,"Matagalpa, Nicaragua",CAD $29.35 /32 oz.,90.0
9.0,8.0,9.0,Medium-Dark,Southern Ethiopia,CAD $38.37/32 oz.,93.0
9.0,8.0,8.0,Medium,Kenya,$18.00/12 oz.,90.0
9.0,8.0,8.0,Medium,"Santa Ana Department, El Salvador.",$15.00/12 oz.,90.0
8.0,8.0,8.0,Very Dark,Not disclosed.,$6.99/18 pods,88.0
9.0,7.0,9.0,Medium,El Salvador; Ethiopia.,$13.45/16 oz.,91.0
8.0,8.0,8.0,Medium-Light,Northwestern El Salvador,$11.95/12 oz.,90.0
8.0,8.0,8.0,Medium,"Santa Ana Department, El Salvador.",$9.25/8.8 oz.,90.0
9.0,8.0,9.0,Medium,Southern Ethiopia,$11.95/12 oz.,92.0
8.0,8.0,8.0,Light,"Sacatepequez Department, Guatemala",$11.95/12 oz.,90.0
8.0,8.0,9.0,Light,"Quiche Department, Guatemala.",$11.95/12 oz.,93.0
9.0,8.0,9.0,Medium-Light,"Aceh Province, northern Sumatra, Indonesia.",$11.95/12 oz.,94.0
9.0,8.0,9.0,Medium-Light,"Sidamo Province, southern Ethiopia",$12.95/12 oz.,95.0
8.0,8.0,8.0,Medium-Dark,"Huehuetenango growing region, Guatemala.",$6.00/8 oz.,89.0
9.0,8.0,9.0,Medium,South-central Kenya.,$18.00/12 oz.,92.0
8.0,8.0,8.0,Medium,"Huehuetenango growing region, Guatemala.",CAD $14.00/12 oz.,90.0
8.0,8.0,9.0,Medium-Light,"Santa Ana Department, El Salvador.",CAD $16 /12 oz.,93.0
9.0,9.0,9.0,Medium-Dark,"Thika growing district, central Kenya.",CAD $16 /12 oz.,93.0
8.0,9.0,9.0,Medium,"Near Patrocino, Cerrado growing region, Brazil",CAD $16 /12 oz.,93.0
8.0,8.0,8.0,Medium-Light,Not disclosed.,$11.95/12 oz.,90.0
9.0,8.0,,Medium-Dark,Not disclosed.,$11.95/12 oz.,91.0
8.0,7.0,8.0,Very Dark,"Lake Tawar basin, Aceh Province, northern Sumatra, Indonesia",$8.49/10 oz.,89.0
8.0,8.0,8.0,Very Dark,South America; East Africa,$8.49/10 oz.,90.0
8.0,8.0,9.0,Medium-Dark,"Chimaltenango Department, Guatemala.",$17.95/12 oz.,91.0
8.0,7.0,9.0,Medium-Light,"Huehuetenango growing region, Guatemala.",$12.95/12 oz.,91.0
8.0,8.0,9.0,Medium-Dark,Colombia; Ethiopia; Brazil,CAD $14.00/12 oz.,92.0
8.0,8.0,8.0,Medium-Dark,Colombia; Kenya; Sumatra,CAD $11.00/12 oz.,90.0
8.0,8.0,9.0,Medium,Ethiopia; El Salvador; Sumatra,CAD $13.00/12 oz.,90.0
9.0,8.0,8.0,Medium,"Waghi Valley, Western Highlands, Papua New Guinea",$12.95/pound,90.0
7.0,7.0,7.0,Very Dark,Not disclosed.,$13.95/22 K-Cups,85.0
7.0,8.0,7.0,Very Dark,Not disclosed.,$13.95/22 K-Cups,86.0
8.0,8.0,9.0,Medium-Dark,Kenya; Colombia; Brazil,$16.95/12 oz.,92.0
8.0,9.0,9.0,Medium,"La Paz Department, Bolivia",$17.10/12 oz.,93.0
9.0,8.0,9.0,Medium-Light,"Pichincha Province, Ecuador",$17.95/16 oz.,92.0
9.0,8.0,9.0,Medium,"La Paz Department, Bolivia",$15.99/8 oz.,92.0
8.0,8.0,9.0,Medium,"La Paz Department, Bolivia",$15.99/8 oz.,91.0
9.0,8.0,9.0,Medium,"Cajamarca growing region, Peru.",$12.99/12 oz.,91.0
9.0,8.0,9.0,Dark,"La Paz Department, Bolivia",$11.95/pound,91.0
8.0,8.0,9.0,Medium,"Loja Province, Ecuador",$13.75/12 oz.,90.0
9.0,8.0,8.0,Medium-Light,"La Paz Department, Bolivia",$21.00/8 oz.,90.0
9.0,8.0,8.0,Light,"La Paz Department, Bolivia",CAD $15.00/12 oz.,90.0
8.0,8.0,8.0,Medium,Colombia,$11.00/16 oz.,91.0
8.0,8.0,8.0,Medium-Dark,"San Marcos growing region, southwestern Guatemala.",$12.50/16 oz.,90.0
8.0,7.0,8.0,Medium-Dark,Central Zambia,$12.80/16 oz.,89.0
8.0,8.0,8.0,Very Dark,Not disclosed.,$7.75/12 oz.,89.0
8.0,8.0,7.0,Medium-Light,"Central Bali, Indonesia",$11.45/12 oz.,88.0
8.0,8.0,8.0,Dark,"Jinotega growing region, north-central Nicaragua",$12.27/pound,88.0
8.0,8.0,8.0,Medium-Dark,Burundi,$13.00/pound,87.0
9.0,8.0,9.0,Medium,"Ruvuma growing region, southwestern Tanzania.",CAD $35.20/32 oz.,94.0
8.0,8.0,8.0,Medium,"Tarrazu growing region, central Costa Rica",CAD $31.20/32 oz.,90.0
8.0,8.0,8.0,Medium,"San Marcos growing region, southwestern Guatemala.",CAD $30.50/32 oz.,89.0
8.0,8.0,9.0,Medium-Light,"Oaxaca State, Mexico",$7.50/16 oz.,91.0
9.0,8.0,9.0,Light,"Sidamo growing region, southern Ethiopia.",$29.95/pound,93.0
8.0,8.0,9.0,Medium,Zambia,$10.50/12 oz.,92.0
8.0,8.0,8.0,Medium,"Waghi Valley, Western Highlands, Papua New Guinea",$10.50/12 oz.,88.0
8.0,9.0,9.0,Medium,Brazil,$13.00/12 oz.,91.0
8.0,8.0,9.0,Medium,Colombia,$8.49/10 oz.,91.0
8.0,7.0,8.0,Medium-Light,"Yirgacheffe growing region, southern Ethiopia.",$9.25 / 250 g. (8.8 oz.),90.0
8.0,8.0,8.0,Medium-Light,"Patrocinio area, Minas Gerais State, Brazil.",$18.50 / 500 g. (17.6 oz.),90.0
8.0,8.0,8.0,Medium-Light,"Huila Department, Colombia",$18.50 / 500 g. (17.6 oz.),90.0
9.0,8.0,9.0,Medium-Light,"Yirgacheffe growing region, southern Ethiopia.",$18.50 / 500 g. (17.6 oz.),94.0
9.0,8.0,9.0,Medium,"Sidamo Province, southern Ethiopia",CAD $16 / 12 oz.,93.0
8.0,8.0,9.0,Medium-Dark,"Karnataka State, southern India.",$11.00/12 oz.,91.0
8.0,9.0,8.0,Very Dark,Ethiopia; Indonesia,$13.99/24 K-Cups,89.0
7.0,8.0,7.0,Very Dark,Not disclosed.,$13.99/24 K-Cups,87.0
7.0,7.0,7.0,Very Dark,Not disclosed.,$13.99/24 K-Cups,85.0
7.0,8.0,7.0,Very Dark,Not disclosed.,$13.99/24 K-Cups,86.0
7.0,7.0,7.0,Very Dark,Not disclosed.,$13.99/24 K-Cups,85.0
8.0,8.0,9.0,Medium-Dark,Costa Rica; Panama; Brazil; Ethiopia; El Salvador.,NT$300 / 8 oz.,90.0
9.0,8.0,10.0,Medium-Light,"Huila Department, Colombia",$16.95/12 oz.,95.0
9.0,8.0,9.0,Medium,"Yirgacheffe region, southern Ethiopia; eastern Java.",$12.95/16 oz.,93.0
9.0,8.0,9.0,Medium,"Kayanza Province, Burundi.",$11.95/12 oz.,93.0
9.0,9.0,9.0,Light,"Sidamo growing region, southern Ethiopia.",$13.95/12 oz.,93.0
8.0,8.0,8.0,Light,"Toraja growing region, southwestern Sulawesi, Indonesia",$14.95 / 12 oz.,91.0
9.0,8.0,9.0,Medium,"Lake Tawar basin, Aceh Province, northern Sumatra, Indonesia",$14.50 / 16 oz.,94.0
9.0,8.0,9.0,Medium-Light,"Lintong growing district, North Sumatra Province, Indonesia.",$13.95 / 16 oz.,93.0
9.0,8.0,9.0,Medium-Light,"Northern Sumatra, Indonesia",$12.00 / 12 oz.,92.0
8.0,8.0,9.0,Medium,"Mandheling growing region, northern Sumatra, Indonesia.",$11.33 / 16 oz.,92.0
9.0,8.0,9.0,Medium,"Lintong growing district, North Sumatra Province, Indonesia.",$12.00 / 12 oz.,91.0
9.0,8.0,8.0,Medium-Light,"Aceh Province, northern Sumatra, Indonesia.",$11.95 / 12 oz.,91.0
8.0,8.0,8.0,Medium,"Sidikalang growing district, northern Sumatra, Indonesia.",$12.50 /12 oz.,89.0
8.0,8.0,8.0,Medium,"Gayo growing region, Aceh Province, northern Sumatra, Indonesia.",CAD $9.99 / 12 oz.,89.0
8.0,8.0,8.0,Medium,"Sidikalang growing district, northern Sumatra, Indonesia.",CAD $11.50 / 16 oz.,89.0
8.0,8.0,8.0,Medium-Light,"Lintong growing district, North Sumatra Province, Indonesia.",$12.00 / 12 oz.,89.0
8.0,8.0,8.0,Dark,"Aceh Province, northern Sumatra, Indonesia.",$8.75 / 12 oz.,88.0
8.0,8.0,8.0,Medium-Dark,"Mandheling growing region, northern Sumatra, Indonesia.",$9.00 / 12 oz.,88.0
8.0,8.0,8.0,Medium,"Gayo growing region, Aceh Province, northern Sumatra, Indonesia.",$12.00 / 16 oz.,87.0
7.0,8.0,7.0,Medium-Dark,"Mandheling growing region, northern Sumatra, Indonesia.",$12.95 / 16 oz.,86.0
9.0,8.0,9.0,Medium-Light,"Sidamo growing region, southern Ethiopia.",$10.00 / 250 g. (8.8 oz.),95.0
8.0,8.0,9.0,Medium-Light,"Kona growing district, ""Big Island"" of Hawaii.",$25 / 16 oz.,91.0
8.0,8.0,9.0,Light,"Holualoa, North Kona growing district, Hawaii.",$79.95 / 16 oz.,91.0
8.0,8.0,8.0,Light,"Kaanapali district, near Lahaina, West Maui, Hawaii",$14.95 / 16 oz.,90.0
8.0,8.0,8.0,Medium-Dark,Dominican Republic,$11.99 / 16 oz.,90.0
8.0,8.0,8.0,Medium,"Kona growing district, ""Big Island"" of Hawaii.",,89.0
7.0,8.0,7.0,Medium,"Blue Mountain growing region, eastern Jamaica.",$45.99 / 16 oz.,88.0
8.0,7.0,8.0,Medium-Light,"Ranguitte, Haiti",$19.95 / 12 oz.,88.0
8.0,8.0,8.0,Medium-Dark,"Hamakua district, northeastern coast of the Big Island of Hawaii.",$30 / 16 oz.,88.0
7.0,8.0,8.0,Medium-Dark,Puerto Rico.,$14.99 / 12 oz.,87.0
9.0,8.0,9.0,Light,"Sidamo Province, southern Ethiopia.",$17.99 / 16 oz.,92.0
9.0,8.0,9.0,Dark,Not disclosed.,,91.0
8.0,7.0,7.0,Medium-Dark,Sumatra; Kenya; Brazil; Costa Rica; Burundi.,,88.0
8.0,8.0,8.0,Medium-Light,"San Antonio De La Balsa, Peru.",$14.63 / 12 oz.,89.0
8.0,8.0,8.0,Very Dark,Not disclosed.,$8.49 / 10 oz.,90.0
8.0,8.0,8.0,Medium,"Alajuela Province, Costa Rica.",$17.95 / 12 oz.,88.0
9.0,8.0,9.0,Medium-Light,"Yirgacheffe growing region, southern Ethiopia.",$13 / 12 oz.,94.0
9.0,8.0,9.0,Medium-Light,"Yirgacheffe growing region, Sidamo Province, southern Ethiopia.",,93.0
9.0,8.0,9.0,Medium-Dark,"Northern Sumatra, Indonesia",,94.0
9.0,8.0,9.0,Medium-Light,"Yirgacheffe growing region, southern Ethiopia.",,92.0
9.0,8.0,9.0,Light,Various Africa growing regions.,,93.0
8.0,8.0,8.0,Medium-Dark,Kenya and Guatemala.,,89.0
8.0,7.0,8.0,Medium-Dark,"Tarrazu growing region, Costa Rica.",,88.0
8.0,8.0,7.0,Medium-Dark,Not disclosed.,,88.0
9.0,8.0,9.0,Medium,"Toraja growing region, southwestern Sulawesi, Indonesia",,94.0
9.0,8.0,9.0,Light,"Central Bali, Indonesia",,92.0
8.0,8.0,8.0,Medium-Light,"Island of Flores, Indonesia.",,90.0
8.0,8.0,8.0,Medium-Light,"East Java, Indonesia.",,90.0
8.0,8.0,8.0,Medium-Light,"Island of Flores, Indonesia.",,90.0
8.0,8.0,8.0,Medium,"East Java, Indonesia.",,90.0
8.0,9.0,8.0,Medium-Light,"Bali, Indonesia.",,90.0
8.0,8.0,8.0,Medium-Dark,"Toraja growing region, southwestern Sulawesi, Indonesia",,90.0
8.0,8.0,8.0,Medium,"Sulawesi, Indonesia.",,89.0
9.0,8.0,9.0,Medium,South-central Kenya,,92.0
8.0,8.0,8.0,Medium,"Northern Sumatra, Indonesia",,90.0
9.0,8.0,9.0,Light,"Southwestern Ethiopia; northern Sumatra, Indonesia.",,94.0
9.0,8.0,9.0,Medium,"Central Yemen; eastern Java, Indonesia.",,92.0
8.0,7.0,9.0,Medium-Dark,"Yirgacheffe growing region, southern Ethiopia; Harrar region, eastern Ethiopia; central Yemen.",,92.0
8.0,8.0,9.0,Medium,"Central Yemen; northern Sumatra, Indonesia.",,91.0
9.0,8.0,8.0,Medium,"Harrar region, eastern Ethiopia; eastern Java, Indonesia.",,91.0
9.0,8.0,9.0,Medium,Southwestern Ethiopia; eastern Ethiopia; eastern Java.,,91.0
9.0,8.0,8.0,Medium,"Yirgacheffe region, southern Ethiopia; eastern Java.",,91.0
8.0,8.0,9.0,Light,"Yirgacheffe region, southern Ethiopia; Mandheling region, northern Sumatra, Indonesia.",,90.0
8.0,8.0,8.0,Medium,"Sidamo region, southern Ethiopia; Aceh Province, northern Sumatra, Indonesia.",,90.0
8.0,8.0,9.0,Medium-Dark,"Sidamo region, southern Ethiopia; northern Sumatra, Indonesia.",,90.0
8.0,7.0,8.0,Medium,"Sidamo region, southern Ethiopia; northern Sumatra, Indonesia.",,89.0
8.0,8.0,8.0,Medium-Dark,"Central Yemen; eastern Java, Indonesia.",,89.0
8.0,8.0,8.0,Dark,"Harrar region, eastern Ethiopia; northern Sumatra, Indonesia.",,89.0
7.0,7.0,8.0,Very Dark,"Sidamo region, southern Ethiopia; Mandheling region, northern Sumatra.",,88.0
8.0,8.0,9.0,Medium,"Chiapas State, Mexico",,92.0
8.0,8.0,9.0,Medium-Light,"Fondo Paez Cooperative, Valle de Cauca Department, western Colombia.",,92.0
9.0,8.0,9.0,Medium-Light,"Chimaltenango Department, Guatemala.",,92.0
8.0,8.0,9.0,Light,"Usulutan Department, El Salvador.",,92.0
8.0,8.0,9.0,Medium-Dark,"Ruvuma growing region, southwestern Tanzania.",,91.0
8.0,8.0,9.0,Medium,Colombia.,,91.0
8.0,8.0,9.0,Medium-Light,"Ahuachapan Department, El Salvador.",,91.0
9.0,9.0,9.0,Medium,Not disclosed.,,93.0
9.0,9.0,8.0,Medium,Not disclosed.,,92.0
8.0,7.0,7.0,Very Dark,Not disclosed.,,87.0
8.0,8.0,8.0,Dark,Not disclosed.,,90.0
7.0,7.0,7.0,Very Dark,Not disclosed.,,85.0
8.0,7.0,8.0,Medium-Dark,Not disclosed.,,87.0
7.0,7.0,7.0,Dark,Not disclosed.,,85.0
8.0,8.0,8.0,Medium-Dark,"Northern Sumatra, Indonesia",,89.0
8.0,7.0,8.0,Dark,"Sulawesi, Indonesia.",,87.0
8.0,8.0,9.0,Very Dark,Guatemala,,90.0
8.0,8.0,9.0,Medium,Kenya.,,91.0
8.0,9.0,8.0,Medium-Dark,Sumatra; Colombia; Brazil; Ethiopia; Costa Rica; Papua New Guinea,,91.0
8.0,9.0,9.0,Medium-Dark,Not disclosed.,,93.0
8.0,8.0,9.0,Medium,Not disclosed.,,91.0
9.0,8.0,9.0,Medium-Light,"Boquete growing region, western Panama",,95.0
8.0,8.0,9.0,Medium-Light,"Usulutan Department, El Salvador.",,92.0
8.0,8.0,9.0,Medium,South-central Kenya,,92.0
9.0,8.0,9.0,Medium-Light,South-central Kenya,,95.0
8.0,8.0,9.0,Light,"Nyeri growing region, south-central Kenya.",,92.0
9.0,8.0,9.0,Medium-Light,"Northern Sumatra, Indonesia",,94.0
8.0,8.0,8.0,Medium-Light,"Antigua valley, Guatemala.",,90.0
8.0,8.0,8.0,Medium-Dark,Northern Thailand.,,90.0
9.0,8.0,9.0,Medium-Light,"Boquete growing region, western Panama",,95.0
9.0,8.0,10.0,Medium-Light,"Yirgacheffe growing region, Sidamo Province, southern Ethiopia.",,97.0
9.0,8.0,10.0,Medium,Kenya,,96.0
9.0,8.0,9.0,Medium,"Northern Sumatra, Indonesia",,93.0
8.0,7.0,8.0,Very Dark,Not disclosed.,,88.0
7.0,8.0,7.0,Very Dark,Not disclosed.,,86.0
